Date,Close/Last,Volume,Open,High,Low
2023-02-28,62.61,395621,61.11,62.905,61.11
2023-03-01,63.38,537557,63.2,65.125,63.2
2023-03-02,63.17,611397,61.47,63.6,59.92
2023-03-03,64.53,512829,63.78,65.25,63.17
2023-03-06,62.49,447056,64.42,64.78,62.055
2023-03-07,62.66,423561,62.74,64.04,61.82
2023-03-08,62.96,245225,62.74,63.01,61.76
2023-03-09,59.3,457006,62.55,62.95,59.23
2023-03-10,57.42,375830,58.85,59.16,56.99
2023-03-13,56.32,362690,56.14,56.9,54.55
2023-03-14,58.24,638874,58.05,59.37,56.59
2023-03-15,55.04,1026354,56.16,56.3,53.77
2023-03-16,57.89,657400,53.96,58.98,53.96
2023-03-17,58.01,1068490,57.73,58.16,56.1
2023-03-20,58.3,607136,58.05,59.37,57.76
2023-03-21,58.97,605080,59.2,60.16,58.84
2023-03-22,57.08,699063,58.76,59.205,57.05
2023-03-23,56.44,460660,57.42,58.64,55.73
2023-03-24,56.82,354737,55.92,57.18,54.66
2023-03-27,56.69,499134,57.47,57.51,55.91
2023-03-28,57.38,690551,56.55,57.63,55.555
2023-03-29,58.21,293535,57.77,58.3,57.21
2023-03-30,58.58,350097,59.0,59.37,58.37
2023-03-31,60.05,458334,59.19,60.34,59.12
2023-04-03,60.36,358138,60.2,60.75,59.57
2023-04-04,59.5,223473,60.39,60.39,58.675
2023-04-05,58.66,382012,59.3,59.42,58.245
2023-04-06,59.27,225940,58.98,59.36,58.09
2023-04-10,60.11,349442,58.81,60.53,58.7
2023-04-11,60.22,249380,60.14,61.05,59.63
2023-04-12,59.56,210212,60.8,61.0499,59.52
2023-04-13,60.6,235234,60.13,60.9,59.955
2023-04-14,61.07,258976,60.36,61.46,60.04
2023-04-17,61.48,212089,60.89,61.805,60.89
2023-04-18,61.54,233748,61.94,62.4,61.12
2023-04-19,61.84,244584,61.3,62.1,60.82
2023-04-20,59.96,371372,61.38,61.5,59.48
2023-04-21,60.72,260495,59.82,60.83,59.68
2023-04-24,59.97,226062,60.48,61.03,59.49
2023-04-25,58.48,340526,59.92,59.92,58.43
2023-04-26,57.5,382324,58.18,59.04,57.23
2023-04-27,59.55,252624,58.11,59.74,57.7
2023-04-28,60.29,299787,59.24,60.48,59.24
2023-05-01,61.37,252192,60.32,61.72,60.32
2023-05-02,59.92,320320,60.79,61.07,58.56
2023-05-03,59.43,374481,60.1,60.92,59.28
2023-05-04,57.78,274802,59.26,59.76,57.4
2023-05-05,59.5,344144,59.03,60.04,57.83
2023-05-08,59.18,299128,59.69,60.46,57.96
2023-05-09,59.83,366071,58.75,60.19,58.71
2023-05-10,60.64,555340,62.5,62.5,59.075
2023-05-11,60.94,391587,60.56,61.95,60.23
2023-05-12,61.76,336841,61.3,61.9,60.75
2023-05-15,62.43,441425,61.79,62.85,61.33
2023-05-16,60.2,484790,61.88,62.09,60.12
2023-05-17,61.84,364280,60.65,62.31,60.35
2023-05-18,62.87,555721,61.55,63.0,61.1
2023-05-19,62.63,674987,63.0,63.54,62.14
2023-05-22,62.2,528442,62.7,63.04,61.905
